text,label
"thinking these stories were true. Finally he went completely crazy. Waking up in his reading chair one morning, Senor Quixano announced, ""I'm going to become a knight-errant!"" ""A what?"" asked his concerned niece. ""A knight-errant is a righter of wrongs, a friend to the unfortunate, a rescuer of fair maidens, and a killer of dragons!"" ""But Uncle,"" she cried, ""there are no dragons in Spain! And who are these maidens who need rescuing?"" The old man went to the attic",educational
"check. It's all yours. The ""Post"" is asking if you will write more stories for them. I do hope you will. Did you know you were a writer? With my best wishes and congratulations, C. S. Forester. What kind of school was the narrator sent to: day or boarding? What are some of the things that were forbidden in his school? What did teachers think about his ability to write? Why didn't the narrator want to go either to Oxford",educational
"lift in spirits. Connor. My boyfriend. My lovely, thoughtful boyfriend. 'He's such a sweetheart!' Lissy is saying. 'He said he's tied up in a big meeting all afternoon but he's cancelled his squash game especially, so do you want to go out to supper tonight?' 'Oh,' I say, with a flicker of pleasure. 'Oh well, that'll be nice. Thanks, Lissy.' I click off and take another sip of vodka, feeling much more cheerful. My boyfriend. It's just like Julie Andrews",educational
"and help us."" I was thrilled. I had never met a famous writer before. In the small French restaurant we took roast duck with vegetables and potatoes. The dish required so much attention that I found it difficult to talk. And apart from that, I have never been good at telling stories aloud. ""Look,"" I said. ""If you like I'll try to write down on paper what happened and send it to you. Then you can rewrite it properly yourself",educational
"the standard marketing blurb for Panther Cola. I've typed it out so many zillions of times, I could recite it in my sleep. 'Panther drinks are a marketing phenomenon,' I continue. 'The Panther character is one of the most widely recognized in the world, while the classic slogan ""Don't Pause"" has made it into dictionaries. We are now offering Glen Oil an exclusive opportunity to join with this premium, world-famous brand.' My confidence growing, I start to stride around the",educational
"water pollution is still fairly rare, though occasional outbreaks in the past years have caused problems for livestock and the surrounding waters. New Zealand, like many other small nations, has a strong local media. New Zealand has a wide variety of musicians, television (and even radio) celebrities, and stand-up comedians. Although most are simply ""world-famous in New Zealand"", many others have successfully made it on to the international scene. Such people include Russell Crowe (actor), Kiri Te Kanawa (singer), the",educational
"the inn were two dirty-faced peasant girls, who watched in shock as this man in rusty armor approached them. ""Good evening, fair maidens,"" he said. ""I am the knight, Don Quixote de La Mancha. Please summon a trumpeter to announce my arrival."" In his eyes, this old inn was a great castle with tall silver towers. Don Quixote became annoyed when the girls just giggled. But at this moment, a pig-handler stepped out of the inn and blew his horn",educational
"they fought and traded. The Greeks also started to use the Phoenician alphabet. They changed the names so aleph and beth became alpha and beta. The shapes of the letters are the same but they have been turned sideways. Of course, the first two letters of the alphabet give it its name. Over the years there have been changes. Latin developed an alphabet with some different letters to the Greeks, and other letters have been added since. But really westerners",educational
"told me she made so much money, she'dbe able to retire when she was forty. But the minute I started, I hated it. I hated all the other trainee estate agents. I hated saying things like 'a lovely aspect'. And I hated the way if someone said they could afford?, we were supposed to give them details of houses costing at least?,, and then kind of look down our noses, like, 'You only have?,? God, you complete loser.' So after",educational
"example the kiwi. Especially important is the Tuatara, the only living member of a whole order of reptiles. Culture and Sport New Zealand has become more popular since Peter Jackson's The Lord of the Rings movies were all made there. Their national game is usually held to be rugby (in winter). They have impressive athletes in rowing, cycling, shotput, discus, iron man, triathlon, yachting, climbing, surfing, cricket, netball, softball, wind surfing, gliding, and more. New Zealanders enjoy outdoor pursuits. They",educational
"breakfast at their campsite, Sancho rode off, trying to figure out what to do. As he was trying to think of a solution, Sancho saw three peasant girls riding across the plain on donkeys. He had an idea. He turned around and rode back to camp. ""Master, I have great news,"" he cried. ""Will she allow me to visit?"" Don Quixote asked hopefully. ""Polish your suit. She couldn't wait for your visit. She's riding here with two of her maids.""",educational
"were tall, and had fair or red hair and blue eyes. These were the Celts, who probably came from central Europe or further east, from southern Russia, and had moved slowly westwards in earlier centuries. The Celts were technically advanced. They knew how to work with iron, and could make better weapons than the people who used bronze. It is possible that they drove many of the older inhabitants westwards into Wales, Scotland and Ireland. The Celts began to control",educational
"use MySpace, young adults are more likely to be found on Facebook and busy professionals may prefer something like LinkedIn. But at least two of these sites have one thing in common: apart from being social spaces where you can meet and chat to people, share photos and other things, they’ve all added new verbs and nouns to the language in the past couple of years. Let’s take a look at some examples. You can facebook your holiday photos (upload",educational
"reflects its specific regional concerns and historical and cultural heritage. A provincial department of education is headed by an elected minister. It sets standards, draws up curriculums and gives grants to educational institutions of a province. The federal government directs education of the families of Canada's armed forces, indigenous peoples on reserves, and inmates of federal penitentiaries. It provides financial support for post-secondary education, adult occupational training and the teaching of the two official languages especially second-language training. There are",educational
"news, I had no sooner arrived than I was interviewed. Next morning my telephone rang. I answered. 'Elliott Templeton speaking.' 'Elliott? I thought you were in Paris.' 'No, I'm visiting with my sister. We want you to come along and lunch with us today.' 'I should love to.' He named the hour and gave me the address. I had known Elliott Templeton for fifteen years. He was at this time in his late fifties, a tall, elegant man with good",educational
"market where he can get something to wear at reasonable prices, and something hot to eat. He’s also keen on music, and likes finding rare recordings by different bands. Sammie wants to visit a market after spending the day in the city. He would like to photograph a historic place, and buy a painting by someone unknown. Alexia is looking for a really special necklace for her grandmother’s birthday. She’d like to spend the whole day at the market, and",educational
"buildings. Opened in, the nineteenth century's most famous iron and steel structure reached unheard-of new heights. The Eiffel Tower, feet high, pointed the way to the future: upwards! Yet plain iron and steel structures had their limitations. They were not really suitable for the design of human habitations or offices — and in the event of fire, they could collapse very rapidly.. It was in fact the combination of the old and the new that allowed the development of the",educational
"sure that opposition to their projects was stifled.. Ironically, years to the day after he explored the spectacular Glen Canyon on the Colorado River, Powell was honored in a manner that must have made him turn in his grave; the kilometer long lake that had drowned the canyon was named Lake Powell. Thanks to the dams and the irrigation, agriculture began to flourish in areas where it should never have English Through Reading for EFL Learners INSTRUCTOR: DR. H. GHAEMI",educational
"much outlets outputs so such that what which wh ose The Mississippi drains a basin __________ covers % of the continental United States (__________ Alaska). It is the third __________ river basin in the world, after the Nile and the Congo. With __________ a large continental basin, the Mississippi is a river __________ flow can be erratic; at the mouth of the river, the __________ flow is about, cubic metres __________ second. However, experts estimate that the __________ flow __________",educational
"must go quickly now. There is a dinner, and a box at the play and, oh! the same old round. Perhaps you noticed an automobile at the upper corner of the park as you came. One with a white body."" ""And red running gear?"" asked the young man, knitting his brows reflectively. ""Yes. I always come in that. Pierre waits for me there. He supposes me to be shopping in the department store across the square. Conceive of the bondage",educational
"encouraging.. The teen court in Odessa, Texas.. In the year, the Norman barons of England drew up an ultimatum that they presented to King John and forced him to sign. Among other things, the document, called Magna Carta, the great charter, formally recognized basic human rights, and re-established one of the fundamental principles of English law — that a man should be judged by his peers, or equals. Trial by a jury has been a key feature of English law",educational
"about % of young Amish abandon the austere way of life of their ancestors is not the only reason why the community is growing so fast. Other factors include increasing life-expectancy, and higher standards of living. As for machines and modernity, Amish families do not live a primitive life; while they reject the use of mains electricity in the home, they accept the use of kerosene and efficient woodburning stoves that provide plenty of light and heat and comfort in",educational
"that they didn’t have to take orders from anybody, so they decided to build a giant ---of their favourite god, Helios, to celebrate their continued freedom. A) creature B) disrepair C) legend D) pharaoh E) statue Adult wolves have large feet. A fully grown wolf would have a ---print nearly centimetres long and centimetres wide. A) course B) paw C) temple D) passageway E) statue My very ﬁ rst anthropology class ---it to me that this is what I wanted",educational
"from the Europeans, who, after the voyages of the Englishman Captain James Cook ( — ), began to come with greater frequency. Most immigrants were from the British Isles, but other Europeans came as well (from Scandinavia, Germany, Greece, Italy, and the Balkans). Groups of central Europeans came between World Wars I and II, and a large body of Dutch immigrants arrived after World War II. Asians coming to New Zealand have included Chinese and Indians and more recently a",educational
"get a cloth,' says the other guy, and leaps to his feet. The door closes behind him and there's silence, apart from the sound of cranberry drink dripping slowly onto the floor. I stare at Doug Hamilton, my face hot and blood throbbing through my ears. 'Please…' I say, and clear my husky throat. 'Don't tell my boss.' After all that. I screwed it up. As I drag my heels across the concourse at Glasgow Airport, I feel completely dejected.",educational
"to come and go as you please from the public gallery. Opposite the Beehive stands Old Government Building, one of the largest all-wooden buildings in the world. The building was closed in due to a fire and is now being restored. The National Library houses by far the most comprehensive book collection in NZ. Also at the National Library is the Alexander Turnbull Library, an early colonial collection complete with many historical photographs, often used for genealogical and other research",educational
"DR. H. GHAEMI: Bodie where the West was Wildest The spirit of the ""Wild West"" has been one of the defining themes of American culture literature, film and art for the last years. But the great age of the Wild West was actually rather short. It began around, with the opening up of the American west, but by it was over. Towns appeared one year, and disappeared a few years later. One of the finest examples is the California ""ghost",educational
"minutest detail, now believes that Ray was telling the truth.. In July, a judge in Memphis announced that new scientific tests suggest that it was not Ray's gun that fired the bullet that killed King. So if it was ""Raoul"", not Ray, that really assassinated Martin Luther King, why did he do it, and on whose orders? Was it the CIA, or some other secret organization, nervous about rising black militantism and opposition to the Vietnam war? Or was King's",educational
"zillionth time. It'll be absolutely fine. I'm not frightened. I'm just… I'm just… OK. I am frightened.. I'm scared of flying. I've never told anyone I'm scared of flying. It just sounds so lame. And I mean, it's not like I'm phobic or anything. It's not like I can't get on a plane. It's just… all things being equal, I would prefer to be on the ground. I never used to be scared. But over the last few years, I've",educational
"""FIZZ"" as hundreds of fireworks hidden inside the tail exploded. Sancho wrapped his arms around the knight and howled, ""Save me, Master. I promise I'll suffer the lashing!"" ""All of them?"" asked Don Quixote. ""Every one!"" cried Sancho. Then Don Quixote beat the top of the horse with his fist. But this only made the men inside rock it harder. Finally, they tilted it too far, and the wooden horse crashed to the ground. Sancho and the knight were thrown",educational
"no-one else wanted — including the principal mine.. After Bodie was abandoned by its last inhabitants during the Depression of the 's, Cain saved the town from total destruction. A watchman was installed at the mine, and his job was to make sure that no-one came and dismantled the remaining wooden buildings (as happened to so many other ghost towns). As a result, the buildings in Bodie that survived the fire have remained standing, as a real ghost town, until",educational
"rose on a tidy. The only thing that bothers me is I know I'll break the cigars in my vest pocket when I get my clothes all full of twenties."" ""I hope you are right, Monty,"" says I; ""but I wish all the same I had been satisfied with a small business in Little Rock. The crop of farmers is never so short out there but what you can get a few of 'em to sign a petition for a",educational
"the studio head, heard the song and immediately recognized Elvis's potential. He called Elvis back for a real recording session. The session was nearly a disaster. Elvis sang a sentimental country ballad. Phillips was not at all impressed. He heard Elvis and the band fooling around with a blues song called ""That's All Right, Mama"". Before long, Elvis's first record was made. Elvis was an instant hit on the radio and soon went on tour. By, Elvis had three songs",educational
"buildings went higher than this, because they could not do so. And even the great churches of mediaeval Europe had to respect basic mechanical constraints. The walls needed to be terribly thick at the bottom, and often supported by complicated systems of buttresses and flying buttresses, to stop them falling down.. In the nineteenth century, the Industrial Revolution resulted in the development of new techniques, notably the use of iron. This allowed the building of much bigger buildings, in particular",educational
"and English Through Reading for EFL Learners INSTRUCTOR: DR. H. GHAEMI protect its habitat from further destruction. Among all factors that had led to the eagle's destruction, the greatest was almost certainly the massive use of pesticides by American farmers, from the 's onwards. One such pesticide, DDT, was sprayed on croplands throughout the USA and its residues washed into lakes and streams, where they were absorbed by fish. The contaminated fish, in turn, were consumed by bald eagles.. The",educational
"Fremantle, Bunbury, Geraldfon, Kalgoorlie-Boulder, Albany. Its inhabitants are sometimes called Sandgroupers. Tasmania is the only island state of Australia (including small islands in the Bass Strait and Macquarie Island). Its area is, sq. km, its population is about, people. The capital of the state is Hobart. Tasmania was first called Van Dieman's land by the Dutch explorer Abel Tasman in. The state of Victoria is the smallest of Australia's inland states with the area of, sq. km. The population of",educational
How old was Mammy when she spoke to the writer? How many children did she have? How many grandchildren does she have? How many sons does she have? Who is the youngest child? How heavy was the heaviest baby at birth? What town does Mammy live in? How big was Mammy's cooking pot? How many bedrooms did the children have? Where did the smallest kids sleep? What was the father's profession? How do the children feel about their childhood? What,educational
"in search of better opportunities. What influenced Elvis and his music? First, there was his mother Gladys. For his eleventh birthday, Elvis wanted a rifle. Gladys convinced him to get a guitar. Then, there were the revivals, or religious meetings, he went to. Elvis was influenced by the gospel music sung at these revivals. Finally, there was Memphis. Memphis was a centre for blues music. Elvis became a truck driver. One day in, he stopped in at the Memphis Recording",educational
"are sacred grounds to these people. The changing colour of the rock is worth an overnight stay. At sunset it can change from burnt red to brilliant orange, to crimson, and finally to delicate purple and blue. At sunrise, it glows with fire. Camel riding is a popular tourist attraction in the Outback. Melbourne Take a Ride on the City Circle Tram! You'll enjoy travelling around Melbourne on City Circle Tram. It runs every minutes from a.m. till p.m. Melbourne",educational
"the two cities. Other important Australian cities are: Brisbane, the capital of Queensland, famous for its Gold Coast with the coastal playground and Surfers Paradise; Perth, the capital of Western Australia, where the sun shines for an average of eight hours a day throughout the year. Then, there is Adelaide, the City of Churches which is the capital of South Australia. It is also called Festival City as art, music and enthusiasts all over the world come to its festivals.",educational
"superiority. Oh! you do not know how weary I am of it -money, money, money! And of the men who surround me, dancing like little marionettes all cut by the same pattern. I am sick of pleasure, of jewels, of travel, of society, of luxuries of all kinds."" ""I always had an idea,"" ventured the young man, hesitatingly, ""that money must be a pretty good thing."" ""A competence is to be desired. But when you have so many millions that-!""",educational
"camels, and palm trees with dates growing on them, and flying fish and thousands of other marvellous things. By the summer of, it became obvious that there was going to be a war with Hitler's Germany. On the next day after Britain entered the war I got into my car and drove north to Nairobi, in Kenya, to join the RAF. For six months they trained us in small airplanes called Tiger Moths, and those days were also glorious. There",educational
"the customs of the past. Upon graduation at Oxford University all the students have to wear long black gowns and ""students' leaps"". In the American College / University The period of study in an American college or University is four years. Each year comprises two terms or semesters. The first, fall term, usually begins the last week of August and continues until the middle of December with approximately four weeks intermission for the Christmas holidays. The second semester begins in",educational
"sq. km. The largest state of Australia is very sparsely populated: its population is about. million people. The capital of the state is Perth; other cities include its main port Fremantle, Bunbury, Geraldfon, Kalgoorlie-Boulder, Albany. Its inhabitants are sometimes called Sandgroupers. Tasmania is the only island state of Australia (including small islands in the Bass Strait and Macquarie Island). Its area is, sq. km, its population is about, people. The capital of the state is Hobart. Tasmania was first called",educational
"was a rope ladder on the side which they climbed up. Seeing them mount the wooden horse, the Duke and Duchess could hardly control their laughter. When the two seated themselves on top of the horse, Sancho found there was nothing to hold on to. So he grabbed onto Don Quixote's trouser belt with both hands. ""There is a carving in the wood here!"" exclaimed Don Quixote. ""It says we have to blindfold ourselves. Anyone who rides this magic horse",educational
"start cleaning up the house and putting fresh flowers in the vases again. ""Lounging around doing nothing is just not fun,"" she said. They worked hard for the rest of that summer. They even divided up the garden into four quarters, so each girl had their own plot to look after. Meg grew roses. Jo experimented with sunflowers. Beth planted sweet peas and pansies. Amy built a bower and planted it with honeysuckle. So that summer, the girls were busier",educational
"I've never been upgraded before in my life! I can't quite believe she's really letting me do this. 'Is this first class?' I whisper, taking in the hushed, luxury atmosphere. A man in a smart suit is tapping at a laptop to my right, and two elderly women in the corner are plugging themselves into headsets. 'Business class. There's no first class on this flight.' She lifts her voice to a normal volume. 'Is everything OK for you?' 'It's perfect!",educational
(......) red rose) fought (......) House of York ((......) emblem: (......) white rose) for (......) English crown. (......) name Rose and Crown has been (......) popular name for (......) inns and pubs ever since. (......) lot of older pubs have (......) names reflecting local loyalties or (......) loyalty to king and country. Inns situated near (......) homes of dukes and lords are frequently named after (......) duke's or lord's family name — especially when (......) duke or lord in question,educational
"history knows about his private life. Around, Shakespeare moved to London where he started writing. During these early years in London he wrote, among others, such plays as ""A Midsummer Night's Dream"", one of the funniest comedies he ever wrote, and ""Romeo and Juliet"" a love story set in the beautiful Italian town of Verona. One thing is sure, with these and other plays, Shakespeare became England's leading playwright. Shakespeare was a very prolific playwright and was full of ideas.",educational
"looked at the famous playwright. He said that among all those present he knew at least twenty wellknown men who were corrupt. He added that he could prove it. Many of the guests expressed their protest and left the party. B. Shaw sent a letter to each of the twenty men. All the letters were alike: ""Everything has come out. Get away quickly"". They received the letters and followed B. Shaw's advice. A Sad Story Three men came to New",educational
"Whom the Bell Tolls"", which brought him enormous popularity. In Hemingway received a Pulitzer Prize for a short story ""The Old Man and the Sea"" and two years later he won the Nobel Prize for Literature. Towards the '60s his popularity declined and, troubled by his fading physical and artistic potential, Ernest Hemingway committed suicide in. Famous Cities of English-Speaking Countries Main Cities of the UK Glasgow Glasgow is a city in southwest Scotland. It lies on both sides of",educational
"practicum in U. S). Overhead projector, computer projections, multimedia are used along with the lectures. Printed notes and additional information on topics (Handouts in the U. S) are given. Professors or advisors are always available to clear doubts. Interaction in class is encouraged. Each student will be assigned an 'advisor' who is a member of the faculty. This advisor will help the students to select the courses to be taken in each semester, plan the whole program and monitor the",educational
"outlasting Jason's patience. After his last medical exam, Lucky Jim's doc had proclaimed the old man to be fit as a forty-year-old. ""Lucky Jim'll outlive us all, Jason."" Not if I have my way, Jason thought. No way.. He breathed in the fog that hung like ghostly sails around the Lucky Too, as they made their way out to the lobster grounds. Jim claimed that that was where the biggest and best fish hung out too. She was a sturdy",educational
"become the symbol of the country. Only women compete at the Olympic level in rhythmic gymnastics, while both genders compete in separate................................................................................................. in artistic gymnastics. Millions of children live on one meal a day, and many of them are forced to eat................................................................................................. seeds and roots in Ethiopia. My name is................................................................................................. with toothbrushes in this town because I always tell people to brush their teeth. Sweet lavender can survive better in colder temperatures than some other lavender................................................................................................. When we saw the",educational
"one had a baby, one works at Snappy Snaps and one is now at Morgan Stanley. Meanwhile I got more and more into debt, and started temping and applying for jobs which actually paid money. And eventually, eleven months ago, I started as a marketing assistant at the Panther Corporation. The barman places a vodka and tonic in front of me, and gives me a quizzical look. 'Cheer up!' he says. 'It can't be that bad!' 'Thanks,' I say gratefully,",educational
"mean, there are girls in parks, you know -that is, of course, you don't know, but--"" ""Abandon the subject, if you please. Of course I know. Now, tell me about these people passing and crowding, each way, along these paths. Where are they going? Why do they hurry so? Are they happy?"" The young man had promptly abandoned his air of coquetry. His cue was now for a waiting part; he could not guess the rôle he would be expected",educational
"had begun to fall; and as the snow got deeper and deeper, the journey got harder and harder. Though the men were tough and knew how to survive under most circumstances, they had not reckoned with the terrible cold in the high California desert, situated at an altitude of over, metres. A few hundred metres from their cabin, Body collapsed. His friend struggled on to get help, but by the time it came, the snow had covered up his tracks",educational
"more farms, towns and markets, so the importance of the river grew.. During the cotton boom of the early nineteenth century, the river and its tributaries allowed plantation owners to get their produce easily down to New Orleans, where it could be exported to markets all over the world, and particularly to the textile mills of Lancashire, England. The Mississippi drains a basin that covers % of the continental United States (excluding Alaska), stretching from Montana in the West to",educational
"wait on 'em. They're slugging citizens all over the upper part of the city and I guess, taking the town from end to end, it's a plain case of assault and Battery."" ""Monty,"" says I, when Silver had slacked, up, ""you may have Manhattan correctly discriminated in your perorative, but I doubt it. I've only been in town two hours, but it don't dawn upon me that it's ours with a cherry in it. There ain't enough rus in urbe",educational
"away join for a job. Classes in the USA Usually, for most Universities and colleges the year begins in late August or early September and ends in May or June. The academic year is divided into semesters, trimesters or quarter depending on the institution. The semester system divides the year into equal terms of weeks. Each semester is months. Trimester system has three equal terms of weeks each, including a summer term. Quarter system divides the year into equal terms",educational
"of students and other scientists I work with at the museum. More importantly I always collaborate with people who live there. Sometimes I work with local scientists, or people from government agencies. Often, I work with local students. They provide us with a lot of local knowledge and information. In return, we share knowledge of how we carry out scientific fieldwork. Fishing is a common language; everyone is an expert. Everywhere I go, I meet people who are natural ichthyologists.",educational
"hundred years ago, and have kept their traditions and lifestyles. They are very law-abiding citizens, and their community is one in which crime is almost, though not entirely, inexistent; Amish families live strict lives, following the same code of morals as their ancestors. In a sense, they are indeed stuck in a time warp.. Yet the most remarkable things to note about the Amish are not their quaint lifestyles and their home-made clothes, but the expansion of their community, its",educational
"poor, very poor; as a kid, Elvis lived in a two-room shack in Tupelo, Mississippi. There was not much to distinguish the lifestyle of his poor white family from that of the equally poor black families in the region, and young Elvis had plenty of contact with black culture and music. After making his first records in Memphis, Elvis became the biggest rock star the world had ever seen; ""the King"". Yet he never abandoned his Mississippi valley roots, and",educational
"to get out and was finally rescued by our soldiers. In my injuries began to give me too much trouble and had to stop flying. They gave me a month's leave and then sent me to Washington, D. C. as assistant air attache, at this point the United States was already in the war as well. I was twenty-six years old when I arrived in Washington, and I still had no thoughts of becoming a writer. During the morning of",educational
"it's called ""Museum Mile"". The Metropolitan Museum of Art, with huge collections of art from around the world, may be the most important museum in the United States. Philadelphia Philadelphia is the city where the two most important decisions in American history were made. In May,, representatives of the thirteen colonies met in Philadelphia to decide whether to remain with Britain or fight for independence. Fighting had already begun, but many people still hoped for peace with Britain. Finally, more",educational
"Wales and about, million in Northern Ireland. London's population is million. There are only five cities with population over,, although Manchester, Liverpool and Newcastle also exceed this figure if neighbouring towns are included. The UK is inhabited by the English, the Scottish, the Welsh, and the Northern Irish, who constitute the British nation. The British are the descendants of different peoples who settled in the British Isles at different times. About, years ago the British Isles were inhabited by the",educational
"and southwest. Australia is also the flattest continent after Antarctica. Australia is located south of Asia, between the Pacific and Indian ocean. It is a vast continent, made up of mainland Australia and of island of Tasmania to the south. It covers a very large area which, in the Northern Hemisphere, would extend roughly from Britain to Russia. Australia, Tasmania and a number of smaller islands, Cocos (Keeling) Islands and Kangaroo Island among them, form the Commonwealth of Australia. Australia's",educational
"once had to themselves. Blacks brought their ethnic culture and their music with them. Blues singers migrated too, especially since, in a lot of cases, they were workers themselves, and like everyone else they were trying to make a better living.. A certain nostalgia for the south developed; but at the same time, the transplanted Blacks were becoming more sophisticated, prefering to listen to music played by musicians more sophisticated than the rural blues performers. Thus small blues combos, with",educational
"emperors gather in large groups on sea ice to begin their breeding in April, lay their eggs in May, and then the males protect the eggs for four months throughout the harsh Antarctic winter. It’s dark, windy and cold. Air temperatures regularly fall below °C, and occasionally drop to °C during blizzards. These temperatures could easily kill a human in minutes. But emperor penguins endure it, to give their chicks the best start in life. Emperor penguins have four layers",educational
"exist. The much spoken of non-nicotine cigarette can't eliminate the risk to health. It's known that people who started smoking filter-cigarettes or nonnicotine cigarettes, smoke more and more, because their bodies are in need of nicotine. Yes, smokers cause damage to non-smokers. An example: when you smoke in a car with the windows closed, the percentage of carbon monoxide rises rapidly. This higher percentage of gas influences the powers of concentration of the passengers and is harmful to cardiac patients.",educational
"B. Shaw is also famous for his gift of wit. There are many stories about B. Shaw in which his gift of wit is demonstrated. B. Shaw was also brave and honest. He was never afraid to tell the truth. Here is a story illustrating it. Once B. Shaw was invited to a party. When he arrived he saw many famous people among the guests. There were many scientists, composers, writers and public figures. The guests were treated to a",educational
"air travel has become a very ordinary event, and in North America at least, something that is considerably more of a part of everyday life than taking the train.. Thanks to cheap and rapid air travel, allowing businessmen and politicians to travel vast distances at relative ease, the nature of trade and international relations has changed profoundly. Sixty years ago, international meetings of heads of state were rare events; today they are daily occurrences; sixty years ago, few people from",educational
"impels me to tell you these things, Mr. Packenstacker?"" ""Parkenstacker,"" breathed the young man. ""Indeed, you cannot know how much I appreciate your confidences."" The girl contemplated him with the calm, impersonal regard that befitted the difference in their stations. ""What is your line of business, Mr. Parkenstacker?"" she asked. ""A very humble one. But I hope to rise in the world. Were you really in earnest when you said that you could love a man of lowly position?"" ""Indeed",educational
"the first colonists in Canada from? a. France b. Britain c. the USA ) When did Canada become under the English power as a result of the year war between England and France? a. b. c. ) What is the second largest French-speaking city in the world, often called ―the Paris of North America‖. a. Montreal b. Ottawa c. Toronto ) When was gold first struck in Canada (in Bonanza Creek, a tributary of the Klondike River). a. b. c.",educational
"with three great grandchildren as well. One daughter-in-law claimed that she would break Mammy's record. Not surprisingly she gave up after the birth of her tenth child.. Mammy on the other hand revelled in raising her brood with not even the assistance of a disposable nappy. Meals were cooked in a pot ""big enough to bath a baby in"", using all four plates on the cooker. The twelve girls shared a room and the six boys shared another. Each room",educational
"a child of her own too, hasn't she?"" said the chidren's mother. ""Let me see — what's her name — something funny — yes, Georgina! How old can she be? About eleven, I think."" ""Same age as me,"" said Dick. The children began to feel rather excited. It would be fun to go to a place they had never been to before, and stay with an unknown cousin. ""Oh Daddy, do telephone to Aunt Fanny and ask her if we",educational
"England, James Cook, Deakin Royal Melbourne Institute of Technology, University of Technology, Sydney, University of South Australia (S. A. I. T.), Queensland University of Technology, Victoria University of Technology Canberra, Bond University, Charles Sturt University, etc.. About, %, many languages.. English.. Canberra.. Nellie Melba.. Australian Rules.. Australian Rules, Surfing, bushwalking, horse racing, tennis, cricket, etc.. Governor-general.. Southern Cross.. According to a superstition a twig of blooming wattle (acacia) brought into a house is bad luck.. Gum (eucalyptus), wattle (acacia).. It's",educational
"cheap, the quality’s excellent. After shopping, enjoy a meal in a nearby restaurant. D Cobbledown Road A small market that’s open in all weathers. Come and find something really fantastic – treat yourself or someone special! We have a wide selection of jewellery and musical instruments, produced locally by highly-skilled people, and homemade cakes to enjoy. E Oldford Lane Situated in the historic city centre, you’ll find a wide range of jewellery and clothes. Arrive early to avoid disappointment –",educational
"years, as builders dug up the main car park. Lorries moved nearly a million tons of earth so that the roof of the Mall could become a city centre park, with attractive water pools and hundreds of trees. But the local people are really pleased that the old open market remains, right in the heart of the city and next to the new development. Questions. The River Wensum flows through East Anglia. T/F. People have lived by the River Wensum",educational
You can use Facebook for different purposes. T/F. The new terms have been in use for ten years. T/F. The word ‘facebook’ has various uses. T/F. You need someone’s authorisation to add their name to your facebook page. T/F ANSWER KEY READING COMPREHENSION MULTIPLE CHOICE. Pet Doctor: ) c ) a ) c ) b ) b.. The Body Shop: ) b ) c ) c ) b ) a.. The Toy Museum: ) a ) c ) b ),educational
"O. Henry's wrote such classic short stories as The Ransom of Red Chief, “The Gift of the Magi” and “The Furnished Room”etc.. O. Henry died on June, in New York City. The following story is reprinted from The Four Million. O. Henry. New York: Doubleday, Page and Co.,. The policeman on the beat moved up the avenue impressively. The impressiveness was habitual and not for show, for spectators were few. The time was barely o'clock at night, but chilly gusts",educational
of feast days. Christmas is.......... Any failure to bring in an adequate supply of crops could be fatal for a new colony. A new colony....... Turkey has always been the centerpiece of the Thanksgiving feast. Americans...... Potatoes were unknown to Europeans before the discovery of North America. Until North America................................. no-one...... English Through Reading for EFL Learners INSTRUCTOR: DR. H. GHAEMI Put back the articles the definite article the or the indefinite article a/an when they are required in this,educational
"indoor market, so it’s open from morning until late, in a fantastic modern setting. Find everything from rare gold and silver jewellery to designer clothes – although the prices aren’t cheap, the quality’s excellent. After shopping, enjoy a meal in a nearby restaurant. D Cobbledown Road A small market that’s open in all weathers. Come and find something really fantastic – treat yourself or someone special! We have a wide selection of jewellery and musical instruments, produced locally by highly-skilled",educational
"the town's population had dropped to a couple of thousand, many of the miners having gone off to seek better fortunes elsewhere; many of the town's wooden buildings had been burnt down. Fire, indeed, was a permanent risk in Bodie's dry climate, and the town was actually destroyed several times in its history, the last time in. It survived until then as a small town, providing services to the local area; but the fire signed the town's death warrant. Many",educational
"the county bank. The people here appear to possess instincts of self-preservation and illiberality. I fear me that we are not cultured enough to tackle this game."" ""Don't worry,"" says Silver. ""I've got this Jayville-near-Tarrytown correctly estimated as sure as North River is the Hudson and East River ain't a river. Why, there are people living in four blocks of Broadway who never saw any kind of a building except a skyscraper in their lives! A good, live hustling Western",educational
"this, the English army never really succeeded in conquering Scotland, also because they had to fight wars in other countries, such as France and Holland. Questions. The battle of Bannockburn was in the 14th Century. T/F. The battle took place in winter. T/F. At the time of the battle the English were in Stirling Castle. T/F. Many Scots at Bannockburn were killed by arrows. T/F. The English bowmen were the weakest part of the English army T/F. The English horsemen",educational
are required to attend school with the exception of Tasmania. In Tasmania children attend school until the age of sixteen. Australia's four-term school year begins in February with a twoweek holiday between terms. The fourth and final term ends around December. The Christmas holiday coincides with the end of school and the beginning of the summer vacation. The students return to school in February. Australia's primary or elementary school consists of grades one through six. Secondary school consists of grade,educational
